,screen_name,text,followers_count,favorite_count,retweet_count,created_at,location
992,EkonomMuslim,RT @rockygerung: Buat apa ibukota baru? Memerintah bisa dari smartphone. Kredit HP baru aja cukup.,190,0,1546,2019-08-18 16:53:38,"Kalimantan Selatan, Indonesia"
993,violaaiae,"RT @MotivateProvoke: Mengapa Ibukota Harus Pindah?

Disini kita kupas beberapa alasan mengapa ibukota harus pindah?

Setelah melihat bebera…",20,0,166,2019-08-18 16:52:46,
994,Nanda_Emirates,RT @rockygerung: Buat apa ibukota baru? Memerintah bisa dari smartphone. Kredit HP baru aja cukup.,331,0,1546,2019-08-18 16:52:29,"Bekasi Timur , Madrid"
995,JulianiMadinah,"RT @do_ra_dong: Dalam diskusi terbatas lingkaran survey kalibata, ada beberapa poin penting dan informasi terkait rencana pemindahan ibukot…",277,0,540,2019-08-18 16:52:28,INDONESIA
996,sasikirana1992,"RT @IpungLombok: kita tunggu, sesakti apa rang orang di lingkaran Jokowi.
negara kolap karena uangnya dikorup. sementara itu jokowi ngotot…",1674,0,30,2019-08-18 16:52:13,Malang-Banjarmasin 
997,Novita_Utomo73,"RT @dr_koko28: Ibukota kita gak usah pindah. Cukup ke Bogor.

Itu juga gak perlu lahan baru. Pake aja sepetak lahan di Istana. Bangun gedun…",2006,0,196,2019-08-18 16:51:59,"Sidoarjo, Indonesia"
998,rinapr08,"RT @dianastarinn_: Kalo ibukota di pindah ke Kalimantan, ntar kalo ditanya kamu anak mana; anak Jakarta; oh anak kampung. Oh no:(
 #Batalka…",33,0,28,2019-08-18 16:51:29,
999,Fiosrd,"RT @Moch_herianto: GESS

KENAPA BUKAN @aniesbaswedan
YG DIPINDAHKAN KE IBUKOTA BARU SBG GUBERNUR NYA ?

ADA YG KESAL DNG IDE SAYA DI ATAS ?…",182,0,24,2019-08-18 16:51:24,
1000,arya_arya24,RT @emilsalim2010: Presiden Jokowi minta izin DPR pindah ibukota Negara. Sebaiknya DPR buka kesempatan bagi publik umum mempersoalkan: apa…,90,0,2439,2019-08-18 16:51:20,RM LARIS Aimas unit 2.SORONG 
1001,billySOE,RT @rockygerung: Buat apa ibukota baru? Memerintah bisa dari smartphone. Kredit HP baru aja cukup.,349,0,1546,2019-08-18 16:51:11,South of Heaven
1002,sonyindrabas,"RT @MotivateProvoke: Mengapa Ibukota Harus Pindah?

Disini kita kupas beberapa alasan mengapa ibukota harus pindah?

Setelah melihat bebera…",33,0,166,2019-08-18 16:50:57,
1003,Hendy69261706,"RT @dr_koko28: Ibukota kita gak usah pindah. Cukup ke Bogor.

Itu juga gak perlu lahan baru. Pake aja sepetak lahan di Istana. Bangun gedun…",602,0,196,2019-08-18 16:50:26,"Aceh Barat, Nangro Aceh Daruss"
1004,One96_WR,"@grace_august Harus ada ""which is"" dan serapan bahasa Inggris lainnya. Nanti kan Kedutaan juga ada ""buka cabang"" di… https://t.co/FrlLyqagVi",243,0,0,2019-08-18 16:50:19,
1005,ridwanmarhadi84,"RT @do_ra_dong: Kami sudahi informasi terkait hasil diskusi lingkaran survey kalibata terkait rencana pemindahan ibukota 

Ada udang dibali…",226,0,193,2019-08-18 16:49:55,Bekasi
1006,BadjaNuswantara,"RT @Moch_herianto: GESS

KENAPA BUKAN @aniesbaswedan
YG DIPINDAHKAN KE IBUKOTA BARU SBG GUBERNUR NYA ?

ADA YG KESAL DNG IDE SAYA DI ATAS ?…",30099,0,24,2019-08-18 16:49:44,Indonesia
1007,alfiPrasetyo_,"RT @MotivateProvoke: Mengapa Ibukota Harus Pindah?

Disini kita kupas beberapa alasan mengapa ibukota harus pindah?

Setelah melihat bebera…",16,0,166,2019-08-18 16:49:43,"Yogyakarta, Indonesia"
1008,ridwanmarhadi84,"RT @do_ra_dong: 13. Pemerintah china akan back up full agenda pemindahan ibukota ke kalimantan 

Sebagai bagian putus tangan kekuatan penga…",226,0,138,2019-08-18 16:49:31,Bekasi
1009,ridwanmarhadi84,RT @do_ra_dong: 12. Maka kami katakan rencana pemindahan ibukota ke kalimantan adalah rencana agenda proxy china untuk periode kedua jokowi…,226,0,146,2019-08-18 16:49:22,Bekasi
1010,fitriSilfiyana_,"@RadenSyuhada8 Pindah ibukota udah kek pindah kontrakan ke sebelah aja, hambur2 duit",308,0,0,2019-08-18 16:48:49,Semesta
1011,rinapr08,"RT @mendoandagess: Karena kurangnya pengetahuan akan politik, lebih baik aku diam. Ibukota dimana aja gamasalah, asalkan kesejahteraan bagi…",33,0,16,2019-08-18 16:48:23,
1012,Prisma003,"RT @dr_koko28: Ibukota kita gak usah pindah. Cukup ke Bogor.

Itu juga gak perlu lahan baru. Pake aja sepetak lahan di Istana. Bangun gedun…",1124,0,196,2019-08-18 16:48:19,Gajah Mada~Medan Baru~Sumut
1013,DayxNeo,RT @rockygerung: Buat apa ibukota baru? Memerintah bisa dari smartphone. Kredit HP baru aja cukup.,456,0,1546,2019-08-18 16:48:11,
1014,ridwanmarhadi84,RT @do_ra_dong: 9. Agenda besar yang dimiliki soekarno terkait kajian dan rencana ganyang malaysia dipakai dalam bentuk dimensi berbeda ter…,226,0,124,2019-08-18 16:47:48,Bekasi
1015,efahanifah6,RT @emilsalim2010: Presiden Jokowi minta izin DPR pindah ibukota Negara. Sebaiknya DPR buka kesempatan bagi publik umum mempersoalkan: apa…,165,0,2439,2019-08-18 16:47:31,Indonesia
1016,Selimut_Putih_,"@dr_koko28 Dia sndir yg bilang, pake phone.. yg harus smart itu orgnya.. 
kloo pindah ibukota, phonenya yg smart bukan orgnya :)",3017,3,0,2019-08-18 16:47:28,"Zurich, Switzerland"
1017,fahrujimarup,RT @rockygerung: Buat apa ibukota baru? Memerintah bisa dari smartphone. Kredit HP baru aja cukup.,1246,0,1546,2019-08-18 16:47:28,Indonesia
1018,ridwanmarhadi84,"RT @do_ra_dong: 8. Berdasarkan info terbatas

Ada aksi reaksi serta ada back up besar beijing dibalik rencana pemindahan ibukota kekalimant…",226,0,179,2019-08-18 16:47:28,Bekasi
1019,ridwanmarhadi84,"RT @do_ra_dong: 7. Ada agenda ""menunggangi"" dibalik rencana pemindahan ibukota dari Jakarta ke Kalimantan

Memanfaatkan studi dan kajian pr…",226,0,125,2019-08-18 16:47:06,Bekasi
1020,sabilmughni,Pindah ibukota adalah sebuah proyekan besar dengan cuan yang besar. Selamat menikmati para oligarki!,57,1,0,2019-08-18 16:46:41,Indonesia
1021,ridwanmarhadi84,"RT @do_ra_dong: 5. Banyak pihak yang menyebut, rencana pemindahan ibukota oleh Jokowi adalah rencana sekedar agenda taipan ataupun bagi-bag…",226,0,139,2019-08-18 16:46:39,Bekasi
1022,severussnoob,"Gw sebagai perantau di ibukota kdg bingung kalau weekend mainnya cm ke mall melulu, beda kalau mudik masih banyak w… https://t.co/EWdaQkxYNm",16,0,0,2019-08-18 16:46:30,"DKI Jakarta, Indonesia"
1023,ridwanmarhadi84,"RT @do_ra_dong: Dalam diskusi terbatas lingkaran survey kalibata, ada beberapa poin penting dan informasi terkait rencana pemindahan ibukot…",226,0,540,2019-08-18 16:46:01,Bekasi
1024,wachidnz,RT @rockygerung: Buat apa ibukota baru? Memerintah bisa dari smartphone. Kredit HP baru aja cukup.,322,0,1546,2019-08-18 16:45:13,"Semarang, Jawa Tengah"
1025,Semutireng0013,RT @rockygerung: Buat apa ibukota baru? Memerintah bisa dari smartphone. Kredit HP baru aja cukup.,18,0,1546,2019-08-18 16:44:42,
1026,AmisGado,RT @emilsalim2010: Presiden Jokowi minta izin DPR pindah ibukota Negara. Sebaiknya DPR buka kesempatan bagi publik umum mempersoalkan: apa…,37,0,2439,2019-08-18 16:44:33,
1027,wsdarga,"@intanhudaya Lima charlie penentuan kata untuk penyebutan huruf L dan C, begitupun berdasar list abjad ditabel tsbt… https://t.co/4gg4ivRQZe",334,0,0,2019-08-18 16:44:21,WIII/CGK
1028,zakieandiko,RT @rockygerung: Buat apa ibukota baru? Memerintah bisa dari smartphone. Kredit HP baru aja cukup.,40,0,1546,2019-08-18 16:43:55,"Purbalingga, Indonesia"
1029,Aldiand19023555,"RT @MotivateProvoke: Mengapa Ibukota Harus Pindah?

Disini kita kupas beberapa alasan mengapa ibukota harus pindah?

Setelah melihat bebera…",2,0,166,2019-08-18 16:42:53,
1030,raviputratr,"RT @MotivateProvoke: Mengapa Ibukota Harus Pindah?

Disini kita kupas beberapa alasan mengapa ibukota harus pindah?

Setelah melihat bebera…",1063,0,166,2019-08-18 16:42:43,Itomori
1031,suciaprillia1D,RT @rockygerung: Buat apa ibukota baru? Memerintah bisa dari smartphone. Kredit HP baru aja cukup.,646,0,1546,2019-08-18 16:42:25,"Bontang, Kalimantan Timur"
1032,NovikaGilmi,"RT @do_ra_dong: Dalam diskusi terbatas lingkaran survey kalibata, ada beberapa poin penting dan informasi terkait rencana pemindahan ibukot…",238,0,540,2019-08-18 16:42:15,
1033,AnangLutvi,RT @rockygerung: Buat apa ibukota baru? Memerintah bisa dari smartphone. Kredit HP baru aja cukup.,40,0,1546,2019-08-18 16:42:03,"Kota Surabaya, Jawa Timur"
1034,PCYvmint,"RT @MotivateProvoke: Mengapa Ibukota Harus Pindah?

Disini kita kupas beberapa alasan mengapa ibukota harus pindah?

Setelah melihat bebera…",5,0,166,2019-08-18 16:42:02,
1035,Galih6998,RT @rockygerung: Buat apa ibukota baru? Memerintah bisa dari smartphone. Kredit HP baru aja cukup.,246,0,1546,2019-08-18 16:42:01,Indonesia
1036,goldstar41,RT @corbuzier: Ada yg nanya sama gw... Kalo ibukota gak di Jakarta lagi.. Om Ded jadi org kampung dong ya... GUE JAWAB APA COBA.. 🤣🤣😂,2142,0,78,2019-08-18 16:41:54,instagram @goldigasol 
1037,HervandyG,@taikotok__ Betul betul.. ayuk kak pindah Kalimantan jg bareng ibukota wkwk,295,0,0,2019-08-18 16:41:49,"Central Borneo, Indonesia"
1038,rifaldi2014,RT @corbuzier: Ada yg nanya sama gw... Kalo ibukota gak di Jakarta lagi.. Om Ded jadi org kampung dong ya... GUE JAWAB APA COBA.. 🤣🤣😂,1,0,78,2019-08-18 16:41:18,"Bandung, West Java"
1039,anisarhmi,"RT @MotivateProvoke: Mengapa Ibukota Harus Pindah?

Disini kita kupas beberapa alasan mengapa ibukota harus pindah?

Setelah melihat bebera…",414,0,166,2019-08-18 16:41:02,Yogyakarta
1040,Mkhoirulhuda24,"RT @MotivateProvoke: Mengapa Ibukota Harus Pindah?

Disini kita kupas beberapa alasan mengapa ibukota harus pindah?

Setelah melihat bebera…",911,0,166,2019-08-18 16:40:45,
1041,MonkeyD68239989,Pindahnya ibukota hanya untuk kepentingan obor cina #BatalkanPindahIbuKota,7,20,9,2019-08-18 16:40:45,Indonesia
1042,harimerdeka7,"RT @do_ra_dong: Dalam diskusi terbatas lingkaran survey kalibata, ada beberapa poin penting dan informasi terkait rencana pemindahan ibukot…",960,0,540,2019-08-18 16:40:41,
1043,IbnuMaulanaB,"RT @MotivateProvoke: Mengapa Ibukota Harus Pindah?

Disini kita kupas beberapa alasan mengapa ibukota harus pindah?

Setelah melihat bebera…",275,0,166,2019-08-18 16:40:39,"Bekasi Barat, Indonesia"
1044,nofiadinata,"@DonyTriAnanda Gue orang kalimatan tapi mikirnya gak gini tuh. 1st, KALIMANTAN ITU LUAS. ngarti luaskan? Tidak sese… https://t.co/SU35Dpcg6s",1597,1,0,2019-08-18 16:40:14,Bumi Pertiwi
1045,Mysignature42,"Emangnya Klo ibukota pindah, trus jakarta bakalan jadi paru paru dunia?",52,0,0,2019-08-18 16:39:58,"Jawa Barat, Indonesia"
1046,harimerdeka7,"RT @do_ra_dong: 8. Berdasarkan info terbatas

Ada aksi reaksi serta ada back up besar beijing dibalik rencana pemindahan ibukota kekalimant…",960,0,179,2019-08-18 16:39:13,
1047,RizkiPutriTJ,"RT @MotivateProvoke: Mengapa Ibukota Harus Pindah?

Disini kita kupas beberapa alasan mengapa ibukota harus pindah?

Setelah melihat bebera…",296,0,166,2019-08-18 16:39:06,Bogor
1048,AhmadZulham18,Kesian anak Jaksel kalo ibukota pindah #BatalkanPindahIbuKota,1,1,0,2019-08-18 16:38:22,
1049,mrdumais,RT @rockygerung: Buat apa ibukota baru? Memerintah bisa dari smartphone. Kredit HP baru aja cukup.,47,0,1546,2019-08-18 16:38:18,"DKI Jakarta, Indonesia"
1050,ingenuessi,"kenapa temanggung nda masup ke kota pilihan untuk dijadikan ibukota padahal kan temanggung adem , banyak tembakau d… https://t.co/EGOTHU4SGJ",448,0,0,2019-08-18 16:38:15,
1051,ElTian14,"RT @do_ra_dong: 8. Berdasarkan info terbatas

Ada aksi reaksi serta ada back up besar beijing dibalik rencana pemindahan ibukota kekalimant…",91,0,179,2019-08-18 16:38:04,
1052,guritno_gun,RT @rockygerung: Buat apa ibukota baru? Memerintah bisa dari smartphone. Kredit HP baru aja cukup.,74,0,1546,2019-08-18 16:37:40,"Tangerang, Indonesia"
1053,KamiOposisi19,"RT @do_ra_dong: Dalam diskusi terbatas lingkaran survey kalibata, ada beberapa poin penting dan informasi terkait rencana pemindahan ibukot…",78,0,540,2019-08-18 16:37:32,
1054,Sugargi78116659,"RT @dianyzkhnur: Udah jadi paru²nya dunia klo dijadiin ibukota jgn harap bumi bisa hidup lama
 #BatalkanPindahIbuKota https://t.co/1GXZs8En…",2,0,5,2019-08-18 16:37:28,
1055,al_bataw1,RT @rockygerung: Buat apa ibukota baru? Memerintah bisa dari smartphone. Kredit HP baru aja cukup.,873,0,1546,2019-08-18 16:37:14,"Depok, Jawa Barat"
1056,stefebri,Jadi orang waras di Ibukota negara ini membutuhkan usaha &amp; perjuangan,28,0,0,2019-08-18 16:37:07,"Chicago, IL"
1057,Irfanhmad,"RT @MotivateProvoke: Mengapa Ibukota Harus Pindah?

Disini kita kupas beberapa alasan mengapa ibukota harus pindah?

Setelah melihat bebera…",901,0,166,2019-08-18 16:37:05,"Yogyakarta, Indonesia"
1058,witjaksono_heru,"@do_ra_dong @dusrimulya apapun gosipnya 

pindah ibukota harus pake referendum pakde @jokowi !!! 
dan buka kajian b… https://t.co/3Mq817jog9",218,0,0,2019-08-18 16:37:03,
1059,harimerdeka7,"RT @do_ra_dong: 13. Pemerintah china akan back up full agenda pemindahan ibukota ke kalimantan 

Sebagai bagian putus tangan kekuatan penga…",960,0,138,2019-08-18 16:36:36,
1060,soara_id,"RT @dr_koko28: Ibukota kita gak usah pindah. Cukup ke Bogor.

Itu juga gak perlu lahan baru. Pake aja sepetak lahan di Istana. Bangun gedun…",805,0,196,2019-08-18 16:36:32,Indonesia
1061,Violita_avie,RT @AddienArdhana: #BatalkanPindahIbuKota daripada memindahkan ibukota ke daerah lain dengan cara membabat habis hutan  sebaiknya ibukota y…,33,0,7,2019-08-18 16:36:22,"Ciledug, Indonesia"
1062,ingenuessi,kenapa ibukota nda pindah semarang saja,448,0,0,2019-08-18 16:35:56,
1063,DefRicad,"RT @do_ra_dong: Dalam diskusi terbatas lingkaran survey kalibata, ada beberapa poin penting dan informasi terkait rencana pemindahan ibukot…",47,0,540,2019-08-18 16:35:40,
1064,R_MuslihYusron,"RT @dr_koko28: Ibukota kita gak usah pindah. Cukup ke Bogor.

Itu juga gak perlu lahan baru. Pake aja sepetak lahan di Istana. Bangun gedun…",1556,0,196,2019-08-18 16:35:28,Indonesia
1065,elsalistia6,"RT @MotivateProvoke: Mengapa Ibukota Harus Pindah?

Disini kita kupas beberapa alasan mengapa ibukota harus pindah?

Setelah melihat bebera…",18,0,166,2019-08-18 16:35:23,"Bali, Indonesia"
1066,vabulousveby,"RT @Yasmine_____99: https://t.co/ktnjRUBRwX
--
Mas @prabowo : Minta Pemindahan ibukota Diteliti Lagi.
Bang @sandiuno : Minta Ingin Konsep B…",83,0,57,2019-08-18 16:35:23,"Jakarta, Indonesia 🇲🇨"
1067,soara_id,RT @rockygerung: Buat apa ibukota baru? Memerintah bisa dari smartphone. Kredit HP baru aja cukup.,805,0,1546,2019-08-18 16:34:49,Indonesia
1068,doelsss_,RT @rockygerung: Buat apa ibukota baru? Memerintah bisa dari smartphone. Kredit HP baru aja cukup.,355,0,1546,2019-08-18 16:34:25,samping rumah tetangga'nye 
1069,harimerdeka7,"RT @do_ra_dong: Kami sudahi informasi terkait hasil diskusi lingkaran survey kalibata terkait rencana pemindahan ibukota 

Ada udang dibali…",960,0,193,2019-08-18 16:34:15,
1070,Komaini_ahmad24,RT @elisa_jkt: Saya setuju komentar Hendro Sangkoyo disini #pindahibukota itu hanya akal2an untuk ciptakan kesempatan bisnis bagi Kaum Olig…,817,0,28,2019-08-18 16:33:45,"Tebet, Indonesia"
1071,Arent_aja,"RT @edhi_shi: @Imnida03 Perlu kejelasan ttg video itu dimana dll.
15 detik tak dpt beri penjelasan ttg kejadian yg ada.

Di jalan ibukota b…",3714,0,3,2019-08-18 16:33:41,Bumi
1072,givan_oscar,@DonyTriAnanda Apakah dg pindah ibukota akan menjadikan Indonesia sama rata? Bagaimana jika kita fokus saja dg SDM… https://t.co/NIeYSZPDds,7,0,0,2019-08-18 16:33:31,Padang
1073,Arisfau36836476,RT @rockygerung: Buat apa ibukota baru? Memerintah bisa dari smartphone. Kredit HP baru aja cukup.,85,0,1546,2019-08-18 16:33:02,
1074,RSibojjes,RT @corbuzier: Ada yg nanya sama gw... Kalo ibukota gak di Jakarta lagi.. Om Ded jadi org kampung dong ya... GUE JAWAB APA COBA.. 🤣🤣😂,0,0,78,2019-08-18 16:32:57,
1075,erteyoyo,"RT @do_ra_dong: 8. Berdasarkan info terbatas

Ada aksi reaksi serta ada back up besar beijing dibalik rencana pemindahan ibukota kekalimant…",982,0,179,2019-08-18 16:31:17,di hatimu
1076,02Abidzar,RT @do_ra_dong: 12. Maka kami katakan rencana pemindahan ibukota ke kalimantan adalah rencana agenda proxy china untuk periode kedua jokowi…,1126,0,146,2019-08-18 16:31:16,
1077,heiaditya,@DebbyChikita @WulanWH @DewiAKMurti monmaap anak ibukota kok ikut ikutan 🙏🙏🙏,447,0,0,2019-08-18 16:31:01,"Bandung, Indonesia"
1078,02Abidzar,"RT @do_ra_dong: 13. Pemerintah china akan back up full agenda pemindahan ibukota ke kalimantan 

Sebagai bagian putus tangan kekuatan penga…",1126,0,138,2019-08-18 16:30:52,
1079,iqbalandhika,RT @rockygerung: Buat apa ibukota baru? Memerintah bisa dari smartphone. Kredit HP baru aja cukup.,404,0,1546,2019-08-18 16:30:49,
1080,02Abidzar,"RT @do_ra_dong: Kami sudahi informasi terkait hasil diskusi lingkaran survey kalibata terkait rencana pemindahan ibukota 

Ada udang dibali…",1126,0,193,2019-08-18 16:30:41,
1081,rezapurwodjatiS,"RT @MotivateProvoke: Mengapa Ibukota Harus Pindah?

Disini kita kupas beberapa alasan mengapa ibukota harus pindah?

Setelah melihat bebera…",86,0,166,2019-08-18 16:30:29,Gallifrey
1082,Mrthr_,"RT @MotivateProvoke: Mengapa Ibukota Harus Pindah?

Disini kita kupas beberapa alasan mengapa ibukota harus pindah?

Setelah melihat bebera…",519,0,166,2019-08-18 16:30:16,Planet. 
1083,dwisunupris,RT @corbuzier: Ada yg nanya sama gw... Kalo ibukota gak di Jakarta lagi.. Om Ded jadi org kampung dong ya... GUE JAWAB APA COBA.. 🤣🤣😂,26,0,78,2019-08-18 16:30:11,"Bogor,Indonesia"
1084,MurniChy,Jikalau ibukota harus pindah dengan pertimbangan yang telah dijelaskan. Saran yang membangum sangat diperlukan misa… https://t.co/04ukjM9wzL,1,0,0,2019-08-18 16:30:04,Palu Sulawesi Tengah
1085,AndalasPeople,"RT @do_ra_dong: Kami sudahi informasi terkait hasil diskusi lingkaran survey kalibata terkait rencana pemindahan ibukota 

Ada udang dibali…",323,0,193,2019-08-18 16:29:59,Sumatera - Indonesia
1086,AndiDarmawan80,RT @elisa_jkt: Saya setuju komentar Hendro Sangkoyo disini #pindahibukota itu hanya akal2an untuk ciptakan kesempatan bisnis bagi Kaum Olig…,610,0,28,2019-08-18 16:29:59,
1087,harimerdeka7,RT @emilsalim2010: Presiden Jokowi minta izin DPR pindah ibukota Negara. Sebaiknya DPR buka kesempatan bagi publik umum mempersoalkan: apa…,960,0,2439,2019-08-18 16:29:50,
1088,gowestmor,@Aryprasetyo85 @FaGtng @My_LoveNebe @AlvinoLulu @7intaPutih Xixixix emang siapa yang mau ngajak warga Jakarta ikut… https://t.co/pxJJZv3bKS,1184,12,1,2019-08-18 16:29:42,Indonesia
1089,dusrimulya,"RT @do_ra_dong: Kami sudahi informasi terkait hasil diskusi lingkaran survey kalibata terkait rencana pemindahan ibukota 

Ada udang dibali…",21609,0,193,2019-08-18 16:29:29,Jakarta
1090,dusrimulya,"RT @do_ra_dong: 13. Pemerintah china akan back up full agenda pemindahan ibukota ke kalimantan 

Sebagai bagian putus tangan kekuatan penga…",21609,0,138,2019-08-18 16:29:22,Jakarta
1091,PakarLogika,RT @liandmaulidina_: @MotivateProvoke @PakarLogika @bestvriend4ever SETUJU!!! 😭 Bahkan mungkin terkait pembangunan museum dan perpus umum h…,50933,0,1,2019-08-18 16:29:14,Indonesia
1092,dusrimulya,RT @do_ra_dong: 12. Maka kami katakan rencana pemindahan ibukota ke kalimantan adalah rencana agenda proxy china untuk periode kedua jokowi…,21609,0,146,2019-08-18 16:29:12,Jakarta
1093,PenjagaJokowi,@susipudjiastuti Itulah sebab ibukota pindah kalimantan....biar malay tau rasa,1774,1,0,2019-08-18 16:29:12,
1094,dusrimulya,RT @do_ra_dong: 9. Agenda besar yang dimiliki soekarno terkait kajian dan rencana ganyang malaysia dipakai dalam bentuk dimensi berbeda ter…,21609,0,124,2019-08-18 16:28:54,Jakarta
1095,dusrimulya,"RT @do_ra_dong: 8. Berdasarkan info terbatas

Ada aksi reaksi serta ada back up besar beijing dibalik rencana pemindahan ibukota kekalimant…",21609,0,179,2019-08-18 16:28:47,Jakarta
1096,Itsarip171,"#BatalkanPindahIbuKota
Karena lebih baik memprioritaskan pendidikan moral dan mental ketimbang mindahin ibukota. 
#pedulipendidikan",15,1,0,2019-08-18 16:28:30,"Cibarusah, Indonesia"
1097,anezmike,"RT @MotivateProvoke: Mengapa Ibukota Harus Pindah?

Disini kita kupas beberapa alasan mengapa ibukota harus pindah?

Setelah melihat bebera…",140,0,166,2019-08-18 16:28:15,
1098,adebunder02,"RT @do_ra_dong: Kami sudahi informasi terkait hasil diskusi lingkaran survey kalibata terkait rencana pemindahan ibukota 

Ada udang dibali…",117,0,193,2019-08-18 16:28:02,"California, USA"
